time_s,E_in_raw,E_in_norm,S_entropy,S_entropy_norm,C_ent_alpha,C_ent_alpha_norm,dQCI_dt,QCI,QCI_smooth
116.498000,0.000000,0.082678,0.661058,0.661058,0.565831,0.565831,-0.155161,1.426117,1.421691
116.998000,0.000000,0.037201,0.691934,0.691934,0.522818,0.522818,-0.266768,1.348536,1.388554
117.498000,0.000000,0.053021,0.642345,0.642345,0.580756,0.580756,-0.130083,1.215152,1.339022
117.998000,0.000000,0.121208,0.653212,0.653212,0.683832,0.683832,0.036816,1.150110,1.335668
118.498000,0.000000,0.226679,0.678020,0.678020,0.555107,0.555107,-0.013085,1.168518,1.388599
118.998000,0.000000,0.368556,0.740428,0.740428,0.485215,0.485215,-0.002854,1.161976,1.497463
119.498000,0.000000,1.000000,0.654640,0.654640,0.678644,0.678644,0.907949,1.160549,1.660291
119.998000,0.000000,1.000000,0.612869,0.612869,0.794540,0.794540,1.020218,1.614524,1.874492
120.498000,0.000000,1.000000,0.609858,0.609858,0.782088,0.782088,0.959767,2.124633,2.144529
120.998000,0.000000,1.000000,0.618546,0.618546,0.778751,0.778751,0.899754,2.604516,2.462293
121.498000,0.000000,1.000000,0.613693,0.613693,0.791439,0.791439,0.872307,3.054393,2.803059
121.998000,0.000000,1.000000,0.631420,0.631420,0.830427,0.830427,0.849953,3.490546,3.163640
122.498000,0.000000,1.000000,0.650076,0.650076,0.866095,0.866095,0.824467,3.915523,3.526423
122.998000,0.000000,0.818464,0.698706,0.698706,0.809857,0.809857,0.496839,4.327756,3.832000
123.498000,0.000000,0.806664,0.708916,0.708916,0.743082,0.743082,0.383213,4.576176,4.068559
123.998000,0.000000,0.500150,0.737293,0.737293,0.755112,0.755112,0.041191,4.767782,4.245082
124.498000,0.000000,0.287780,0.751387,0.751387,0.706277,0.706277,-0.236168,4.788378,4.366636
124.998000,0.000000,0.153452,0.790493,0.790493,0.743938,0.743938,-0.360133,4.670294,4.437837
125.498000,0.000000,0.256033,0.772508,0.772508,0.724541,0.724541,-0.240956,4.490228,4.444937
125.998000,0.000000,0.291300,0.764796,0.764796,0.710827,0.710827,-0.199644,4.369749,4.395299
126.498000,0.000000,0.285773,0.747412,0.747412,0.753886,0.753886,-0.134746,4.269927,4.308765
126.998000,0.000000,0.119209,0.740975,0.740975,0.609960,0.609960,-0.432062,4.202555,4.195135
127.498000,0.000000,0.180949,0.763209,0.763209,0.670615,0.670615,-0.310298,3.986524,4.065601
127.998000,0.000000,0.225101,0.758552,0.758552,0.675520,0.675520,-0.241069,3.831375,3.934176
128.498000,0.000000,0.289601,0.762636,0.762636,0.685397,0.685397,-0.158722,3.710840,3.850732
128.998000,0.000000,0.190608,0.765104,0.765104,0.660766,0.660766,-0.276877,3.631479,3.810200
129.498000,0.000000,0.130354,0.736000,0.736000,0.680959,0.680959,-0.273990,3.493040,3.812846
129.998000,0.000000,0.743944,0.688831,0.688831,0.879974,0.879974,0.599482,3.356045,3.816191
130.498000,0.000000,0.805130,0.654107,0.654107,0.831844,0.831844,0.617289,3.655786,3.834451
130.998000,0.000000,0.842498,0.622483,0.622483,0.840350,0.840350,0.663923,3.964430,3.865272
131.498000,0.000000,0.205054,0.585242,0.585242,0.689042,0.689042,-0.120785,4.296392,3.902002
131.998000,0.000000,0.140912,0.646034,0.646034,0.794965,0.794965,-0.133758,4.235999,3.938108
132.498000,0.000000,0.090423,0.559129,0.559129,0.826560,0.826560,-0.059057,4.169120,3.973922
132.998000,0.000000,0.071801,0.547501,0.547501,0.766752,0.766752,-0.122907,4.139592,3.997685
133.498000,0.000000,0.069268,0.546875,0.546875,0.714212,0.714212,-0.171208,4.078138,3.971781
133.998000,0.000000,0.042305,0.625550,0.625550,0.699794,0.699794,-0.282704,3.992534,3.894852
134.498000,0.000000,0.007612,0.659804,0.659804,0.522306,0.522306,-0.515004,3.851182,3.775175
134.998000,0.000000,0.018615,0.686965,0.686965,0.633836,0.633836,-0.393881,3.593680,3.649256
135.498000,0.000000,0.013263,0.655954,0.655954,0.579164,0.579164,-0.403200,3.396739,3.522323
135.998000,0.000000,0.023207,0.601978,0.601978,0.707264,0.707264,-0.191022,3.195139,3.385964
136.498000,0.000000,0.003109,0.558576,0.558576,0.619796,0.619796,-0.245634,3.099628,3.244812
136.998000,0.000000,0.015199,0.557118,0.557118,0.685553,0.685553,-0.154047,2.976811,3.099094
137.498000,0.000000,0.012713,0.597471,0.597471,0.627157,0.627157,-0.247580,2.899788,2.955384
137.998000,0.000000,0.043892,0.651101,0.651101,0.666049,0.666049,-0.218760,2.775998,2.818290
138.498000,0.000000,0.044603,0.648384,0.648384,0.607914,0.607914,-0.262530,2.666618,2.686384
138.998000,0.000000,0.038657,0.647552,0.647552,0.619898,0.619898,-0.242532,2.535353,2.562898
139.498000,0.000000,0.002894,0.618333,0.618333,0.474151,0.474151,-0.382697,2.414087,2.433790
139.998000,0.000000,0.000000,0.603664,0.603664,0.535816,0.535816,-0.290122,2.222738,2.300237
140.498000,0.000000,0.001248,0.603475,0.603475,0.575207,0.575207,-0.234787,2.077677,2.156840
140.998000,0.000000,0.017711,0.647810,0.647810,0.522649,0.522649,-0.303478,1.960284,2.014290
141.498000,0.000000,0.043769,0.663183,0.663183,0.465735,0.465735,-0.334533,1.808544,1.873131
141.998000,0.000000,0.023888,0.677935,0.677935,0.467269,0.467269,-0.350907,1.641278,1.746044
142.498000,0.000000,0.006982,0.620569,0.620569,0.529517,0.529517,-0.230653,1.465825,1.637578
142.998000,0.000000,0.000000,0.523681,0.523681,0.467786,0.467786,-0.190945,1.350498,1.567116
143.498000,0.000000,0.084965,0.572036,0.572036,0.631479,0.631479,0.018905,1.255026,1.530133
143.998000,0.000000,0.320074,0.622109,0.622109,0.558382,0.558382,0.129900,1.264478,1.506505
144.498000,0.000000,0.551133,0.672914,0.672914,0.632101,0.632101,0.377377,1.329428,1.490682
144.998000,0.000000,0.572020,0.701889,0.701889,0.661147,0.661147,0.379467,1.518117,1.489291
145.498000,0.000000,0.394494,0.758189,0.758189,0.566791,0.566791,0.032311,1.707850,1.508924
145.998000,0.000000,0.272160,0.758636,0.758636,0.511490,0.511490,-0.147386,1.724006,1.588354
146.498000,0.000000,0.313181,0.744856,0.744856,0.550817,0.550817,-0.045889,1.650313,1.726186
146.998000,0.000000,0.306819,0.702763,0.702763,0.628260,0.628260,0.069580,1.627368,1.910779
147.498000,0.000000,1.000000,0.665250,0.665250,0.796741,0.796741,0.965276,1.662158,2.111367
147.998000,0.000000,1.000000,0.632978,0.632978,0.824553,0.824553,0.977096,2.144796,2.283438
148.498000,0.000000,1.000000,0.630067,0.630067,0.847528,0.847528,0.954126,2.633344,2.425698
148.998000,0.000000,0.688481,0.651442,0.651442,0.723816,0.723816,0.449814,3.110407,2.551778
149.498000,0.000000,0.310318,0.696045,0.696045,0.526288,0.526288,-0.192971,3.335314,2.705582
149.998000,0.000000,0.323989,0.680870,0.680870,0.463989,0.463989,-0.216775,3.238829,2.901928
150.498000,0.000000,0.278960,0.661005,0.661005,0.403820,0.403820,-0.291269,3.130441,3.138036
150.998000,0.000000,0.757610,0.676045,0.676045,0.624013,0.624013,0.407097,2.984807,3.365246
151.498000,0.000000,1.000000,0.671883,0.671883,0.795664,0.795664,0.804946,3.188355,3.581681
151.998000,0.000000,1.000000,0.663789,0.663789,0.887698,0.887698,0.864826,3.590828,3.780233
152.498000,0.000000,1.000000,0.663670,0.663670,0.853308,0.853308,0.787314,4.023241,3.982651
152.998000,0.000000,1.000000,0.694568,0.694568,0.897840,0.897840,0.761583,4.416898,4.215501
153.498000,0.000000,1.000000,0.724363,0.724363,0.800599,0.800599,0.596467,4.797689,4.459656
153.998000,0.000000,0.963797,0.703493,0.703493,0.776444,0.776444,0.527156,5.095923,4.710200
154.498000,0.000000,0.832290,0.687610,0.687610,0.806925,0.806925,0.415654,5.359501,4.914994
154.998000,0.000000,0.536658,0.653065,0.653065,0.682467,0.682467,0.009327,5.567328,5.057343
155.498000,0.000000,0.348605,0.706638,0.706638,0.751739,0.751739,-0.163493,5.571992,5.135208
155.998000,0.000000,0.149230,0.748487,0.748487,0.640375,0.640375,-0.507907,5.490245,5.161417
156.498000,0.000000,0.149318,0.746504,0.746504,0.676865,0.676865,-0.443950,5.236292,5.133514
156.998000,0.000000,0.149811,0.734685,0.734685,0.661455,0.661455,-0.424851,5.014317,5.069499
157.498000,0.000000,0.183098,0.756969,0.756969,0.808257,0.808257,-0.245803,4.801891,4.967689
157.998000,0.000000,0.149864,0.774583,0.774583,0.771959,0.771959,-0.320659,4.678990,4.835366
158.498000,0.000000,0.302712,0.754273,0.754273,0.777660,0.777660,-0.125768,4.518660,4.700752
158.998000,0.000000,0.264779,0.746303,0.746303,0.698350,0.698350,-0.228752,4.455776,4.574823
159.498000,0.000000,0.259844,0.755079,0.755079,0.734770,0.734770,-0.194605,4.341400,4.480469
159.998000,0.000000,0.399759,0.745752,0.745752,0.733911,0.733911,-0.036492,4.244098,4.437081
160.498000,0.000000,0.447673,0.740613,0.740613,0.725724,0.725724,0.010200,4.225852,4.450097
160.998000,0.000000,0.500459,0.725987,0.725987,0.772237,0.772237,0.123614,4.230951,4.507205
161.498000,0.000000,0.900108,0.664676,0.664676,0.769202,0.769202,0.575358,4.292759,4.592709
161.998000,0.000000,1.000000,0.627281,0.627281,0.788537,0.788537,0.703212,4.580438,4.688635
162.498000,0.000000,0.999663,0.642407,0.642407,0.772009,0.772009,0.636061,4.932043,4.808948
162.998000,0.000000,0.705237,0.698867,0.698867,0.765898,0.765898,0.247260,5.250074,4.927588
163.498000,0.000000,0.592529,0.709742,0.709742,0.737245,0.737245,0.082662,5.373704,5.034506
163.998000,0.000000,0.748976,0.661557,0.661557,0.713062,0.713062,0.258978,5.415035,5.112236
164.498000,0.000000,0.349433,0.694767,0.694767,0.671744,0.671744,-0.228042,5.544524,5.168476
164.998000,0.000000,0.285456,0.688449,0.688449,0.675096,0.675096,-0.270947,5.430502,5.181287
165.498000,0.000000,0.128611,0.681920,0.681920,0.509262,0.509262,-0.573551,5.295029,5.133173
165.998000,0.000000,0.108766,0.576920,0.576920,0.662779,0.662779,-0.306200,5.008253,5.027886
166.498000,0.000000,0.104522,0.571635,0.571635,0.659432,0.659432,-0.293196,4.855154,4.891933
166.998000,0.000000,0.042074,0.566298,0.566298,0.479769,0.479769,-0.515310,4.708556,4.742765
167.498000,0.000000,0.064542,0.704186,0.704186,0.577341,0.577341,-0.507393,4.450901,4.571012
167.998000,0.000000,0.029761,0.679281,0.679281,0.703168,0.703168,-0.366073,4.197204,4.397914
168.498000,0.000000,0.003709,0.680070,0.680070,0.896159,0.896159,-0.181619,4.014168,4.222762
168.998000,0.000000,0.000000,0.331801,0.331801,0.531403,0.531403,-0.192733,3.923358,4.054759
169.498000,0.000000,0.000339,0.711498,0.711498,0.838922,0.838922,-0.254936,3.826992,3.879175
169.998000,0.000000,0.036465,0.763161,0.763161,0.784629,0.784629,-0.312019,3.699523,3.694989
170.498000,0.000000,0.062795,0.781715,0.781715,0.642686,0.642686,-0.430585,3.543514,3.520769
170.998000,0.000000,0.055977,0.786984,0.786984,0.606010,0.606010,-0.457820,3.328221,3.359228
171.498000,0.000000,0.045351,0.772701,0.772701,0.572046,0.572046,-0.465236,3.099311,3.204088
171.998000,0.000000,0.079768,0.770436,0.770436,0.661358,0.661358,-0.315980,2.866693,3.048683
172.498000,0.000000,0.069046,0.749244,0.749244,0.697249,0.697249,-0.253819,2.708704,2.891782
172.998000,0.000000,0.072803,0.770082,0.770082,0.717415,0.717415,-0.238044,2.581794,2.733200
173.498000,0.000000,0.092179,0.772766,0.772766,0.739940,0.739940,-0.186924,2.462772,2.575193
173.998000,0.000000,0.108957,0.789760,0.789760,0.695070,0.695070,-0.222664,2.369310,2.418556
174.498000,0.000000,0.100367,0.802274,0.802274,0.639146,0.639146,-0.288559,2.257978,2.275677
174.998000,0.000000,0.053319,0.801298,0.801298,0.658839,0.658839,-0.300510,2.113699,2.143962
175.498000,0.000000,0.050735,0.797253,0.797253,0.539674,0.539674,-0.403188,1.963444,2.023621
175.998000,0.000000,0.136322,0.776164,0.776164,0.633369,0.633369,-0.182659,1.761850,1.907415
176.498000,0.000000,0.127889,0.723658,0.723658,0.520874,0.520874,-0.241947,1.670521,1.795370
176.998000,0.000000,0.136875,0.691872,0.691872,0.621451,0.621451,-0.088501,1.549547,1.691660
177.498000,0.000000,0.060534,0.670215,0.670215,0.589073,0.589073,-0.171137,1.505297,1.599659
177.998000,0.000000,0.083042,0.741630,0.741630,0.645754,0.645754,-0.154806,1.419728,1.530615
178.498000,0.000000,0.154962,0.766834,0.766834,0.725879,0.725879,-0.020226,1.342325,1.477638
178.998000,0.000000,0.151393,0.731332,0.731332,0.724669,0.724669,0.011508,1.332212,1.446455
179.498000,0.000000,0.194564,0.671223,0.671223,0.781043,0.781043,0.170587,1.337966,1.419306
179.998000,0.000000,0.169062,0.650505,0.650505,0.644592,0.644592,0.020823,1.423260,1.397957
180.498000,0.000000,0.196278,0.675681,0.675681,0.655475,0.655475,0.032705,1.433671,1.373042
180.998000,0.000000,0.137832,0.711432,0.711432,0.616607,0.616607,-0.101995,1.450024,1.353654
181.498000,0.000000,0.107300,0.717192,0.717192,0.623865,0.623865,-0.125930,1.399026,1.333782
181.998000,0.000000,0.083509,0.688734,0.688734,0.579002,0.579002,-0.159830,1.336061,1.309805
182.498000,0.000000,0.085943,0.675509,0.675509,0.654585,0.654585,-0.060595,1.256146,1.277915
182.998000,0.000000,0.041174,0.679639,0.679639,0.596563,0.596563,-0.164486,1.225849,1.234497
183.498000,0.000000,0.059828,0.691309,0.691309,0.643519,0.643519,-0.102323,1.143606,1.190129
183.998000,0.000000,0.046398,0.728384,0.728384,0.644467,0.644467,-0.146763,1.092444,1.143690
184.498000,0.000000,0.073093,0.742713,0.742713,0.711570,0.711570,-0.059957,1.019063,1.101898
184.998000,0.000000,0.080754,0.779784,0.779784,0.799741,0.799741,0.001802,0.989084,1.058503
185.498000,0.000000,0.069201,0.783341,0.783341,0.804443,0.804443,-0.008695,0.989985,1.019294
185.998000,0.000000,0.071667,0.780469,0.780469,0.798301,0.798301,-0.009064,0.985638,0.971624
186.498000,0.000000,0.048510,0.792823,0.792823,0.684424,0.684424,-0.158000,0.981106,0.925905
186.998000,0.000000,0.091745,0.721220,0.721220,0.643591,0.643591,-0.076095,0.902106,0.886995
187.498000,0.000000,0.065709,0.715394,0.715394,0.506277,0.506277,-0.229813,0.864058,0.865869
187.998000,0.000000,0.121030,0.717530,0.717530,0.545940,0.545940,-0.125476,0.749152,0.857666
188.498000,0.000000,0.138978,0.752169,0.752169,0.715686,0.715686,0.033853,0.686414,0.860178
188.998000,0.000000,0.197625,0.730294,0.730294,0.811933,0.811933,0.208930,0.703341,0.874013
189.498000,0.000000,0.235886,0.734209,0.734209,0.777605,0.777605,0.198502,0.807806,0.896006
189.998000,0.000000,0.274853,0.732323,0.732323,0.764279,0.764279,0.216104,0.907056,0.925077
190.498000,0.000000,0.258757,0.739112,0.739112,0.799621,0.799621,0.217756,1.015108,0.953841
190.998000,0.000000,0.247790,0.749496,0.749496,0.768195,0.768195,0.154090,1.123986,0.984823
191.498000,0.000000,0.168066,0.759360,0.759360,0.694969,0.694969,-0.016428,1.201032,1.011159
191.998000,0.000000,0.133935,0.744537,0.744537,0.647643,0.647643,-0.082242,1.192817,1.028939
192.498000,0.000000,0.041598,0.720446,0.720446,0.608575,0.608575,-0.185443,1.151697,1.035734
192.998000,0.000000,0.042395,0.719845,0.719845,0.564942,0.564942,-0.218405,1.058975,1.034756
193.498000,0.000000,0.086031,0.711489,0.711489,0.583172,0.583172,-0.137263,0.949773,1.023602
193.998000,0.000000,0.073492,0.664301,0.664301,0.668141,0.668141,-0.010782,0.881141,1.001357
194.498000,0.000000,0.072711,0.592725,0.592725,0.650648,0.650648,0.043059,0.875750,0.967977
194.998000,0.000000,0.066767,0.595379,0.595379,0.630926,0.630926,0.012586,0.897279,0.934873
195.498000,0.000000,0.109703,0.655940,0.655940,0.632518,0.632518,-0.004076,0.903572,0.909623
195.998000,0.000000,0.136320,0.752392,0.752392,0.637616,0.637616,-0.068609,0.901535,0.899658
196.498000,0.000000,0.175218,0.743771,0.743771,0.644364,0.644364,-0.010912,0.867230,0.905460
196.998000,0.000000,0.197076,0.730839,0.730839,0.694784,0.694784,0.074844,0.861774,0.924224
197.498000,0.000000,0.193432,0.731982,0.731982,0.748744,0.748744,0.120274,0.899196,0.953996
197.998000,0.000000,0.166502,0.741975,0.741975,0.768316,0.768316,0.096910,0.959333,0.998485
198.498000,0.000000,0.191077,0.757905,0.757905,0.789595,0.789595,0.121988,1.007788,1.062103
198.998000,0.000000,0.305914,0.750652,0.750652,0.760991,0.760991,0.209374,1.068782,1.144775
199.498000,0.000000,0.366524,0.750477,0.750477,0.838708,0.838708,0.337408,1.173469,1.243128
199.998000,0.000000,0.475681,0.727751,0.727751,0.781453,0.781453,0.395166,1.342173,1.346798
200.498000,0.000000,0.508184,0.741113,0.741113,0.763889,0.763889,0.376985,1.539756,1.439857
200.998000,0.000000,0.395299,0.709336,0.709336,0.731890,0.731890,0.245029,1.728248,1.523972
201.498000,0.000000,0.217269,0.692674,0.692674,0.755912,0.755912,0.095430,1.850762,1.604819
201.998000,0.000000,0.038537,0.629995,0.629995,0.643907,0.643907,-0.137398,1.898477,1.686952
202.498000,0.000000,0.088821,0.673215,0.673215,0.708790,0.708790,-0.058582,1.829779,1.765187
202.998000,0.000000,0.184778,0.689813,0.689813,0.716612,0.716612,0.031528,1.800488,1.825208
203.498000,0.000000,0.269501,0.689306,0.689306,0.749167,0.749167,0.147737,1.816252,1.860326
203.998000,0.000000,0.284072,0.707034,0.707034,0.743373,0.743373,0.131399,1.890120,1.864966
204.498000,0.000000,0.199522,0.695355,0.695355,0.664534,0.664534,-0.026882,1.955820,1.844731
204.998000,0.000000,0.151574,0.741146,0.741146,0.680927,0.680927,-0.102882,1.942379,1.799106
205.498000,0.000000,0.080534,0.758627,0.758627,0.634610,0.634610,-0.232577,1.890938,1.749025
205.998000,0.000000,0.054995,0.750832,0.750832,0.620814,0.620814,-0.252487,1.774649,1.692131
206.498000,0.000000,0.027948,0.741255,0.741255,0.465797,0.465797,-0.412350,1.648406,1.633926
206.998000,0.000000,0.080139,0.726236,0.726236,0.563793,0.563793,-0.226528,1.442231,1.567311
207.498000,0.000000,0.087959,0.705508,0.705508,0.555605,0.555605,-0.194841,1.328967,1.494519
207.998000,0.000000,0.072515,0.649387,0.649387,0.705336,0.705336,0.005310,1.231547,1.423226
208.498000,0.000000,0.051415,0.660884,0.660884,0.712433,0.712433,-0.020457,1.234202,1.355177
208.998000,0.000000,0.086094,0.682628,0.682628,0.726785,0.726785,0.007853,1.223973,1.295147
209.498000,0.000000,0.123527,0.712398,0.712398,0.714761,0.714761,0.003101,1.227900,1.242019
209.998000,0.000000,0.092969,0.700035,0.700035,0.692002,0.692002,-0.038009,1.229450,1.211237
210.498000,0.000000,0.060647,0.704963,0.704963,0.693170,0.693170,-0.072191,1.210446,1.193007
210.998000,0.000000,0.046364,0.712822,0.712822,0.669436,0.669436,-0.114457,1.174350,1.182906
211.498000,0.000000,0.093867,0.729088,0.729088,0.781518,0.781518,0.034585,1.117122,1.161059
211.998000,0.000000,0.083451,0.727450,0.727450,0.781940,0.781940,0.024499,1.134414,1.124965
212.498000,0.000000,0.058470,0.730863,0.730863,0.754813,0.754813,-0.032247,1.146664,1.075757
212.998000,0.000000,0.016256,0.727669,0.727669,0.594854,0.594854,-0.229613,1.130540,1.006837
213.498000,0.000000,0.016913,0.721648,0.721648,0.500894,0.500894,-0.305413,1.015734,0.929228
213.998000,0.000000,0.019260,0.728815,0.728815,0.541440,0.541440,-0.254418,0.863027,0.844448
214.498000,0.000000,0.018182,0.788308,0.788308,0.452578,0.452578,-0.391131,0.735818,0.756589
214.998000,0.000000,0.052718,0.811074,0.811074,0.600587,0.600587,-0.211794,0.540253,0.659009
215.498000,0.000000,0.058028,0.820191,0.820191,0.589990,0.589990,-0.215608,0.434356,0.559823
215.998000,0.000000,0.070639,0.812288,0.812288,0.598270,0.598270,-0.176034,0.326551,0.460856
216.498000,0.000000,0.052512,0.767842,0.767842,0.579342,0.579342,-0.159842,0.238534,0.371344
216.998000,0.000000,0.075718,0.751556,0.751556,0.684084,0.684084,-0.007616,0.158614,0.293330
217.498000,0.000000,0.068914,0.756024,0.756024,0.674724,0.674724,-0.027868,0.154805,0.228496
217.998000,0.000000,0.058127,0.742326,0.742326,0.657771,0.657771,-0.040515,0.140872,0.184139
218.498000,0.000000,0.045595,0.731742,0.731742,0.622752,0.622752,-0.075456,0.120614,0.154093
218.998000,0.000000,0.067878,0.725862,0.725862,0.675455,0.675455,0.009183,0.082886,0.142274
219.498000,0.000000,0.109943,0.730132,0.730132,0.647345,0.647345,0.018409,0.087477,0.140942
219.998000,0.000000,0.103240,0.736810,0.736810,0.717666,0.717666,0.074428,0.096682,0.145923
220.498000,0.000000,0.106132,0.715669,0.715669,0.771855,0.771855,0.148928,0.133896,0.152423
220.998000,0.000000,0.066099,0.735764,0.735764,0.724215,0.724215,0.033713,0.208360,0.158973
221.498000,0.000000,0.095469,0.736947,0.736947,0.630416,0.630416,-0.033584,0.225217,0.168654
221.998000,0.000000,0.117773,0.759323,0.759323,0.685140,0.685140,0.022748,0.208425,0.177120
222.498000,0.000000,0.107322,0.755092,0.755092,0.642901,0.642901,-0.026848,0.219799,0.183486
222.998000,0.000000,0.078818,0.707800,0.707800,0.671724,0.671724,0.022104,0.206375,0.191936
223.498000,0.000000,0.032945,0.642936,0.642936,0.531972,0.531972,-0.099762,0.217427,0.203495
223.998000,0.000000,0.072261,0.678989,0.678989,0.590669,0.590669,-0.032814,0.167546,0.213693
224.498000,0.000000,0.151370,0.733247,0.733247,0.657066,0.657066,0.060075,0.151139,0.225989
224.998000,0.000000,0.209646,0.755539,0.755539,0.700628,0.700628,0.136617,0.181176,0.253556
225.498000,0.000000,0.194267,0.759950,0.759950,0.712344,0.712344,0.121712,0.249485,0.294067
225.998000,0.000000,0.151188,0.746463,0.746463,0.701988,0.701988,0.075679,0.310340,0.349816
226.498000,0.000000,0.277248,0.743409,0.743409,0.772813,0.772813,0.271834,0.348180,0.402466
226.998000,0.000000,0.255575,0.744538,0.744538,0.818987,0.818987,0.281614,0.484097,0.459886
227.498000,0.000000,0.224199,0.757045,0.757045,0.873255,0.873255,0.277919,0.624904,0.512841
227.998000,0.000000,0.044957,0.745708,0.745708,0.737270,0.737270,-0.039868,0.763863,0.551093
228.498000,0.000000,0.036194,0.716371,0.716371,0.750205,0.750205,-0.004366,0.743930,0.572895
228.998000,0.000000,0.016591,0.686555,0.686555,0.622016,0.622016,-0.122122,0.741747,0.588812
229.498000,0.000000,0.000000,0.706017,0.706017,0.540107,0.540107,-0.233979,0.680686,0.553994
229.998000,0.000000,0.000000,0.739253,0.739253,0.603234,0.603234,-0.192388,0.563696,0.505584
230.498000,0.000000,0.000000,0.739293,0.739293,0.790064,0.790064,0.004021,0.467502,0.443094
230.998000,0.000000,0.000000,0.307837,0.307837,0.999668,0.999668,0.644880,0.469513,0.366707
